Prey;770
Tick;753
Predator;885
Prey;764
Tick;754
Predator;875
Prey;759
Tick;755
Predator;881
Prey;751
Tick;756
Predator;865
Prey;711
Tick;757
Predator;863
Prey;683
Tick;758
Predator;863
Prey;678
Tick;759
Predator;849
Prey;667
Tick;760
Predator;843
Prey;682
Tick;761
Predator;839
Prey;662
Tick;762
Predator;837
Prey;631
Tick;763
Predator;842
Prey;598
Tick;764
Predator;834
Prey;573
Tick;765
Predator;818
Prey;563
Tick;766
Predator;801
Prey;574
Tick;767
Predator;792
Prey;568
Tick;768
Predator;791
Prey;535
Tick;769
Predator;795
Prey;501
Tick;770
Predator;785
Prey;499
Tick;771
Predator;763
Prey;502
Tick;772
Predator;751
Prey;518
Tick;773
Predator;738
Prey;518
Tick;774
Predator;724
Prey;499
Tick;775
Predator;708
Prey;469
Tick;776
Predator;706
Prey;454
Tick;777
Predator;697
Prey;466
Tick;778
Predator;679
Prey;473
Tick;779
Predator;665
Prey;453
Tick;780
Predator;648
Prey;422
Tick;781
Predator;644
Prey;393
Tick;782
Predator;638
Prey;377
Tick;783
Predator;628
Prey;356
Tick;784
Predator;609
Prey;361
Tick;785
Predator;602
Prey;342
Tick;786
Predator;590
Prey;297
Tick;787
Predator;576
Prey;272
Tick;788
Predator;568
Prey;256
Tick;789
Predator;562
Prey;255
Tick;790
Predator;556
Prey;253
Tick;791
Predator;550
Prey;246
Tick;792
Predator;543
Prey;229
Tick;793
Predator;527
Prey;216
Tick;794
Predator;519
Prey;209
Tick;795
Predator;518
Prey;203
Tick;796
Predator;508
Prey;220
Tick;797
Predator;487
Prey;214
Tick;798
Predator;472
Prey;196
Tick;799
Predator;448
Prey;187
Tick;800
Predator;427
Prey;177
Tick;801
Predator;404
Prey;194
Tick;802
Predator;392
Prey;215
Tick;803
Predator;371
Prey;218
Tick;804
Predator;358
Prey;204
Tick;805
Predator;337
Prey;188
Tick;806
Predator;327
Prey;184
Tick;807
Predator;318
Prey;200
Tick;808
Predator;298
Prey;227
Tick;809
Predator;294
Prey;228
Tick;810
Predator;285
Prey;225
Tick;811
Predator;265
Prey;216
Tick;812
Predator;258
Prey;217
Tick;813
Predator;250
Prey;235
Tick;814
Predator;249
Prey;258
Tick;815
Predator;240
Prey;264
Tick;816
Predator;230
Prey;260
Tick;817
Predator;216
Prey;254
Tick;818
Predator;204
Prey;267
Tick;819
Predator;200
Prey;299
Tick;820
Predator;199
Prey;330
Tick;821
Predator;200
Prey;336
Tick;822
Predator;194
Prey;337
Tick;823
Predator;184
Prey;340
Tick;824
Predator;179
Prey;377
Tick;825
Predator;175
Prey;433
Tick;826
Predator;167
Prey;454
Tick;827
Predator;161
Prey;458
Tick;828
Predator;154
Prey;458
Tick;829
Predator;148
Prey;470
Tick;830
Predator;138
Prey;526
Tick;831
Predator;131
Prey;586
Tick;832
Predator;130
Prey;603
Tick;833
Predator;127
Prey;614
Tick;834
Predator;120
Prey;600
Tick;835
Predator;117
Prey;630
Tick;836
Predator;116
Prey;717
Tick;837
Predator;114
Prey;767
Tick;838
Predator;116
Prey;791
Tick;839
Predator;118
Prey;803
Tick;840
Predator;118
Prey;787
Tick;841
Predator;121
Prey;842
Tick;842
Predator;126
Prey;943
Tick;843
Predator;131
Prey;990
Tick;844
Predator;130
Prey;1009
Tick;845
Predator;129
Prey;1021
Tick;846
Predator;130
Prey;1033
Tick;847
Predator;137
Prey;1127
Tick;848
Predator;145
Prey;1227
Tick;849
Predator;145
Prey;1284
Tick;850
Predator;152
Prey;1319
Tick;851
Predator;159
Prey;1320
Tick;852
Predator;162
Prey;1384
Tick;853
Predator;170
Prey;1494
Tick;854
Predator;173
Prey;1591
Tick;855
Predator;177
Prey;1667
Tick;856
Predator;189
Prey;1723
Tick;857
Predator;197
Prey;1762
Tick;858
Predator;205
Prey;1871
Tick;859
Predator;218
Prey;2019
Tick;860
Predator;223
Prey;2131
Tick;861
Predator;233
Prey;2195
Tick;862
Predator;240
Prey;2247
Tick;863
Predator;244
Prey;2308
Tick;864
Predator;254
Prey;2431
Tick;865
Predator;259
Prey;2534
Tick;866
Predator;262
Prey;2643
Tick;867
Predator;275
Prey;2683
Tick;868
Predator;294
Prey;2732
Tick;869
Predator;308
Prey;2801
Tick;870
Predator;326
Prey;2907
Tick;871
Predator;348
Prey;2990
Tick;872
Predator;368
Prey;3024
Tick;873
Predator;390
Prey;3049
Tick;874
Predator;413
Prey;3067
Tick;875
Predator;437
Prey;3120
Tick;876
Predator;455
Prey;3216
Tick;877
Predator;479
Prey;3255
Tick;878
Predator;502
Prey;3258
Tick;879
Predator;532
Prey;3268
Tick;880
Predator;554
Prey;3224
Tick;881
Predator;576
Prey;3230
Tick;882
Predator;602
Prey;3289
Tick;883
Predator;630
Prey;3264
Tick;884
Predator;668
Prey;3251
Tick;885
Predator;711
Prey;3169
Tick;886
Predator;744
Prey;3142
Tick;887
Predator;778
Prey;3124
Tick;888
Predator;801
Prey;3124
Tick;889
Predator;836
Prey;3103
Tick;890
Predator;880
Prey;3031
Tick;891
Predator;922
Prey;2968
Tick;892
Predator;948
Prey;2937
Tick;893
Predator;972
Prey;2929
Tick;894
Predator;977
Prey;2933
Tick;895
Predator;990
Prey;2950
Tick;896
Predator;1013
Prey;2883
Tick;897
Predator;1041
Prey;2833
Tick;898
Predator;1053
Prey;2855
Tick;899
Predator;1062
Prey;2852
Tick;900
Predator;1064
Prey;2867
Tick;901
Predator;1058
Prey;2870
Tick;902
Predator;1042
Prey;2825
Tick;903
Predator;1036
Prey;2810
Tick;904
Predator;1042
Prey;2791
Tick;905
Predator;1040
Prey;2823
Tick;906
Predator;1038
Prey;2832
Tick;907
Predator;1036
Prey;2817
Tick;908
Predator;1041
Prey;2797
Tick;909
Predator;1042
Prey;2768
Tick;910
Predator;1044
Prey;2740
Tick;911
Predator;1034
Prey;2701
Tick;912
Predator;1036
Prey;2653
Tick;913
Predator;1036
Prey;2595
Tick;914
Predator;1032
Prey;2556
Tick;915
Predator;1029
Prey;2484
Tick;916
Predator;1034
Prey;2404
Tick;917
Predator;1030
Prey;2312
Tick;918
Predator;1030
Prey;2216
Tick;919
Predator;1029
Prey;2126
Tick;920
Predator;1059
Prey;2013
Tick;921
Predator;1078
Prey;1891
Tick;922
Predator;1090
Prey;1739
Tick;923
Predator;1096
Prey;1596
Tick;924
Predator;1102
Prey;1457
Tick;925
Predator;1125
Prey;1348
Tick;926
Predator;1156
Prey;1244
Tick;927
Predator;1175
Prey;1103
Tick;928
Predator;1179
Prey;1014
Tick;929
Predator;1184
Prey;936
Tick;930
Predator;1188
Prey;848
Tick;931
Predator;1194
Prey;784
Tick;932
Predator;1195
Prey;739
Tick;933
Predator;1196
Prey;687
Tick;934
Predator;1191
Prey;602
Tick;935
Predator;1142
Prey;549
Tick;936
Predator;1127
Prey;482
Tick;937
Predator;1127
Prey;415
Tick;938
Predator;1123
Prey;369
Tick;939
Predator;1107
Prey;297
Tick;940
Predator;1078
Prey;247
Tick;941
Predator;1057
Prey;213
Tick;942
Predator;1045
Prey;181
Tick;943
Predator;1049
Prey;162
Tick;944
Predator;1033
Prey;161
Tick;945
Predator;1009
Prey;159
Tick;946
Predator;978
Prey;159
Tick;947
Predator;964
Prey;158
Tick;948
Predator;931
Prey;157
Tick;949
Predator;908
Prey;159
Tick;950
Predator;886
Prey;164
Tick;951
Predator;853
Prey;164
Tick;952
Predator;810
Prey;167
Tick;953
Predator;780
Prey;170
Tick;954
Predator;757
Prey;163
Tick;955
Predator;734
Prey;174
Tick;956
Predator;702
Prey;187
Tick;957
Predator;678
Prey;195
Tick;958
Predator;648
Prey;194
Tick;959
Predator;620
Prey;202
Tick;960
Predator;600
Prey;205
Tick;961
Predator;586
Prey;237
Tick;962
Predator;557
Prey;250
Tick;963
Predator;532
Prey;249
Tick;964
Predator;516
Prey;250
Tick;965
Predator;501
Prey;257
Tick;966
Predator;482
Prey;281
Tick;967
Predator;457
Prey;305
Tick;968
Predator;443
Prey;315
Tick;969
Predator;413
Prey;314
Tick;970
Predator;392
Prey;316
Tick;971
Predator;381
Prey;317
Tick;972
Predator;357
Prey;348
Tick;973
Predator;342
Prey;373
Tick;974
Predator;324
Prey;384
Tick;975
Predator;309
Prey;386
Tick;976
Predator;296
Prey;378
Tick;977
Predator;285
Prey;410
Tick;978
Predator;275
Prey;440
Tick;979
Predator;259
Prey;457
Tick;980
Predator;244
Prey;459
Tick;981
Predator;232
Prey;451
Tick;982
Predator;223
Prey;463
Tick;983
Predator;212
Prey;492
Tick;984
Predator;209
Prey;508
Tick;985
Predator;200
Prey;519
Tick;986
Predator;197
Prey;526
Tick;987
Predator;190
Prey;518
Tick;988
Predator;187
Prey;522
Tick;989
Predator;188
Prey;543
Tick;990
Predator;190
Prey;562
Tick;991
Predator;187
Prey;579
Tick;992
Predator;184
Prey;563
Tick;993
Predator;184
Prey;556
Tick;994
Predator;187
Prey;585
Tick;995
Predator;179
Prey;620
Tick;996
Predator;178
Prey;633
Tick;997
Predator;176
Prey;616
Tick;998
Predator;178
Prey;592
Tick;999
Predator;184
Prey;579
